3;0;PAGO;-2062592;13:20:10.968217;13:20:10.968614;397
3;0;PAGO;-18848000;13:20:10.968339;13:20:10.968772;433
3;5;PAGO;-27240704;13:20:10.968389;13:20:10.969006;617
3;5;PAGO;-10455296;13:20:10.968280;13:20:10.980574;12294
3;5;PAGO;-35633408;13:20:10.972843;13:20:10.980633;7790
3;5;PAGO;377263872;13:20:10.969482;13:20:10.980110;10628
3;5;PAGO;368871168;13:20:10.969686;13:20:10.980231;10545
3;5;PAGO;394049280;13:20:10.968995;13:20:10.980017;11022
3;5;PAGO;360478464;13:20:10.969767;13:20:10.980349;10582
3;5;PAGO;385656576;13:20:10.969109;13:20:10.982268;13159
3;5;PAGO;-938277120;13:20:10.968154;13:20:10.975334;7180
3;5;PAGO;-955062528;13:20:10.968430;13:20:10.975751;7321
3;5;PAGO;-971847936;13:20:10.969033;13:20:10.979672;10639
3;5;PAGO;-963455232;13:20:10.968954;13:20:10.979837;10883
3;5;PAGO;-946669824;13:20:10.968286;13:20:10.981975;13689
3;0;PAGO;-464562432;13:20:10.968181;13:20:10.969349;1168
3;5;PAGO;-481347840;13:20:10.968303;13:20:10.969668;1365
3;5;PAGO;-472955136;13:20:10.968225;13:20:10.981432;13207
3;5;PAGO;-489740544;13:20:10.969448;13:20:10.982373;12925
3;5;PAGO;-498133248;13:20:10.969834;13:20:10.982596;12762

9;20;PAGO;508425984;13:20:55.669449;13:20:55.676539;7090
9;20;PAGO;500033280;13:20:55.669711;13:20:55.684493;14782
9;20;PAGO;374142720;13:20:55.674913;13:20:55.684793;9880
9;20;PAGO;458069760;13:20:55.673844;13:20:55.685074;11230
9;20;PAGO;441284352;13:20:55.674012;13:20:55.685538;11526
9;20;PAGO;466462464;13:20:55.673719;13:20:55.685988;12269
9;20;PAGO;483247872;13:20:55.672800;13:20:55.686141;13341
9;20;PAGO;491640576;13:20:55.669896;13:20:55.687081;17185
9;20;PAGO;432891648;13:20:55.674054;13:20:55.687210;13156
9;20;PAGO;474855168;13:20:55.674335;13:20:55.687261;12926
9;20;PAGO;424498944;13:20:55.674341;13:20:55.687435;13094
9;20;PAGO;416106240;13:20:55.674427;13:20:55.687709;13282
9;20;PAGO;407713536;13:20:55.674553;13:20:55.687893;13340
9;20;PAGO;399320832;13:20:55.674627;13:20:55.688024;13397
9;20;PAGO;390928128;13:20:55.674709;13:20:55.688252;13543
9;20;PAGO;348964608;13:20:55.675153;13:20:55.688353;13200
9;20;PAGO;382535424;13:20:55.674796;13:20:55.688435;13639
9;20;PAGO;365750016;13:20:55.674999;13:20:55.688575;13576
9;20;PAGO;357357312;13:20:55.675032;13:20:55.688654;13622
9;20;PAGO;449677056;13:20:55.673844;13:20:55.688773;14929
9;20;PAGO;2131314432;13:20:55.667761;13:20:55.689652;21891
9;20;PAGO;2122921728;13:20:55.669868;13:20:55.691598;21730
9;20;PAGO;2005423872;13:20:55.675672;13:20:55.691874;16202
9;20;PAGO;1980245760;13:20:55.677202;13:20:55.692218;15016
9;20;PAGO;1971853056;13:20:55.681631;13:20:55.693461;11830
9;20;PAGO;2114529024;13:20:55.672719;13:20:55.693528;20809
9;20;PAGO;2106136320;13:20:55.673622;13:20:55.693610;19988
9;20;PAGO;2097743616;13:20:55.674736;13:20:55.693732;18996
9;20;PAGO;2089350912;13:20:55.674909;13:20:55.693873;18964
9;20;PAGO;2080958208;13:20:55.674981;13:20:55.694060;19079
9;20;PAGO;2072565504;13:20:55.675157;13:20:55.694124;18967
9;20;PAGO;2064172800;13:20:55.675295;13:20:55.694189;18894
9;20;PAGO;2055780096;13:20:55.675344;13:20:55.694250;18906
9;20;PAGO;2047387392;13:20:55.675407;13:20:55.694318;18911
9;20;PAGO;2022209280;13:20:55.675579;13:20:55.694409;18830
9;20;PAGO;2030601984;13:20:55.675523;13:20:55.694564;19041
9;20;PAGO;2013816576;13:20:55.675620;13:20:55.695403;19783
9;20;PAGO;2038994688;13:20:55.675462;13:20:55.696385;20923
9;20;PAGO;1997031168;13:20:55.675760;13:20:55.696993;21233
9;20;PAGO;1988638464;13:20:55.676121;13:20:55.701292;25171
9;20;PAGO;2034947840;13:20:55.666969;13:20:55.704687;37718
9;20;PAGO;2026555136;13:20:55.667610;13:20:55.704960;37350
9;20;PAGO;2018162432;13:20:55.672507;13:20:55.705204;32697
9;20;PAGO;1917449984;13:20:55.675386;13:20:55.705400;30014
9;20;PAGO;2001377024;13:20:55.673433;13:20:55.705545;32112
9;20;PAGO;1984591616;13:20:55.674335;13:20:55.708465;34130
9;20;PAGO;1976198912;13:20:55.674390;13:20:55.717058;42668
9;20;PAGO;1992984320;13:20:55.674240;13:20:55.721885;47645
9;20;PAGO;1967806208;13:20:55.674568;13:20:55.721980;47412
9;20;PAGO;2009769728;13:20:55.673372;13:20:55.732586;59214
9;20;PAGO;1959413504;13:20:55.674872;13:20:55.732887;58015
9;20;PAGO;1951020800;13:20:55.675006;13:20:55.734050;59044
9;20;PAGO;1934235392;13:20:55.675250;13:20:55.734332;59082
9;20;PAGO;1942628096;13:20:55.675134;13:20:55.734528;59394
9;20;PAGO;1883879168;13:20:55.675593;13:20:55.735121;59528
9;20;PAGO;1875486464;13:20:55.675645;13:20:55.735246;59601
9;20;PAGO;1925842688;13:20:55.675322;13:20:55.735533;60211
9;20;PAGO;1909057280;13:20:55.675435;13:20:55.735722;60287
9;20;PAGO;1900664576;13:20:55.675486;13:20:55.736012;60526
9;20;PAGO;1892271872;13:20:55.675536;13:20:55.736222;60686
9;20;PAGO;-977963264;13:20:55.667176;13:20:55.736559;69383
9;20;PAGO;-986355968;13:20:55.667856;13:20:55.736914;69058
9;20;PAGO;-1028319488;13:20:55.669007;13:20:55.737337;68330
9;20;PAGO;-1129031936;13:20:55.681618;13:20:55.737596;55978
9;20;PAGO;-1019926784;13:20:55.668915;13:20:55.738750;69835
9;20;PAGO;-994748672;13:20:55.668377;13:20:55.738806;70429
9;20;PAGO;-1003141376;13:20:55.668456;13:20:55.738887;70431
9;20;PAGO;-1011534080;13:20:55.668872;13:20:55.738949;70077
9;20;PAGO;-1036712192;13:20:55.669074;13:20:55.739009;69935
9;20;PAGO;-1045104896;13:20:55.669156;13:20:55.739084;69928
9;20;PAGO;-1053497600;13:20:55.669207;13:20:55.739170;69963
9;20;PAGO;-1061890304;13:20:55.669269;13:20:55.739401;70132
9;20;PAGO;-1070283008;13:20:55.669357;13:20:55.739683;70326
9;20;PAGO;-1078675712;13:20:55.669444;13:20:55.739817;70373
9;20;PAGO;-1087068416;13:20:55.669564;13:20:55.739944;70380
9;20;PAGO;-1095461120;13:20:55.672475;13:20:55.740087;67612
9;20;PAGO;-1103853824;13:20:55.672556;13:20:55.740269;67713
9;20;PAGO;-1112246528;13:20:55.672959;13:20:55.740411;67452
9;20;PAGO;-1120639232;13:20:55.673358;13:20:55.741410;68052
9;20;PAGO;-1137424640;13:20:55.681705;13:20:55.741477;59772
9;20;PAGO;-1028536576;13:20:55.667867;13:20:55.770675;102808
9;20;PAGO;-1036929280;13:20:55.668111;13:20:55.771006;102895
9;20;PAGO;-1045321984;13:20:55.668215;13:20:55.771628;103413
9;20;PAGO;-1053714688;13:20:55.668754;13:20:55.771869;103115
9;20;PAGO;-1062107392;13:20:55.672426;13:20:55.771995;99569
9;20;PAGO;-1070500096;13:20:55.672816;13:20:55.772103;99287
9;20;PAGO;-1078892800;13:20:55.673274;13:20:55.772237;98963
9;20;PAGO;-1087285504;13:20:55.679680;13:20:55.772355;92675
9;20;PAGO;-1095678208;13:20:55.679705;13:20:55.772472;92767
9;20;PAGO;-1104070912;13:20:55.679787;13:20:55.772632;92845
9;20;PAGO;-1112463616;13:20:55.679858;13:20:55.772769;92911
9;20;PAGO;-1120856320;13:20:55.679934;13:20:55.772973;93039
9;20;PAGO;-1129249024;13:20:55.680015;13:20:55.773070;93055
9;20;PAGO;-1137641728;13:20:55.680086;13:20:55.773218;93132
9;20;PAGO;-1146034432;13:20:55.680164;13:20:55.773316;93152
9;20;PAGO;-1154427136;13:20:55.680243;13:20:55.773449;93206
9;20;PAGO;-1162819840;13:20:55.680331;13:20:55.773598;93267
9;20;PAGO;-1171212544;13:20:55.680413;13:20:55.773734;93321
9;20;PAGO;-1179605248;13:20:55.680477;13:20:55.773884;93407
9;20;PAGO;-1187997952;13:20:55.680553;13:20:55.774053;93500
9;20;PAGO;763053824;13:20:55.668777;13:20:55.767873;99096
9;20;PAGO;737875712;13:20:55.673412;13:20:55.767952;94540
9;20;PAGO;712697600;13:20:55.673677;13:20:55.768075;94398
9;20;PAGO;746268416;13:20:55.673022;13:20:55.767915;94893
9;20;PAGO;603592448;13:20:55.675263;13:20:55.768175;92912
9;20;PAGO;754661120;13:20:55.679352;13:20:55.768858;89506
9;20;PAGO;729483008;13:20:55.673415;13:20:55.768951;95536
9;20;PAGO;721090304;13:20:55.673573;13:20:55.769033;95460
9;20;PAGO;704304896;13:20:55.673715;13:20:55.769108;95393
9;20;PAGO;679126784;13:20:55.674018;13:20:55.769255;95237
9;20;PAGO;662341376;13:20:55.674275;13:20:55.769645;95370
9;20;PAGO;670734080;13:20:55.674251;13:20:55.769910;95659
9;20;PAGO;653948672;13:20:55.674410;13:20:55.769988;95578
9;20;PAGO;645555968;13:20:55.674595;13:20:55.770045;95450
9;20;PAGO;637163264;13:20:55.674610;13:20:55.770107;95497
9;20;PAGO;628770560;13:20:55.674956;13:20:55.770166;95210
9;20;PAGO;687519488;13:20:55.673882;13:20:55.770224;96342
9;20;PAGO;611985152;13:20:55.675179;13:20:55.770286;95107
9;20;PAGO;620377856;13:20:55.675116;13:20:55.770342;95226
9;20;PAGO;695912192;13:20:55.673777;13:20:55.770399;96622
9;20;PAGO;2002634496;13:20:55.667655;13:20:55.743035;75380
9;20;PAGO;1985849088;13:20:55.667838;13:20:55.743124;75286
9;20;PAGO;1952278272;13:20:55.670864;13:20:55.743225;72361
9;20;PAGO;1935492864;13:20:55.670880;13:20:55.743365;72485
9;20;PAGO;1843173120;13:20:55.671765;13:20:55.743474;71709
9;20;PAGO;1943885568;13:20:55.670869;13:20:55.743725;72856
9;20;PAGO;1969063680;13:20:55.668604;13:20:55.743872;75268
9;20;PAGO;1927100160;13:20:55.670873;13:20:55.744288;73415
9;20;PAGO;1910314752;13:20:55.670880;13:20:55.744410;73530
9;20;PAGO;1918707456;13:20:55.670876;13:20:55.744474;73598
9;20;PAGO;1893529344;13:20:55.670884;13:20:55.744612;73728
9;20;PAGO;1901922048;13:20:55.670884;13:20:55.744733;73849
9;20;PAGO;1960670976;13:20:55.670886;13:20:55.744847;73961
9;20;PAGO;1876743936;13:20:55.671191;13:20:55.744893;73702
9;20;PAGO;1868351232;13:20:55.671311;13:20:55.745233;73922
9;20;PAGO;1859958528;13:20:55.671474;13:20:55.745385;73911
9;20;PAGO;1851565824;13:20:55.671643;13:20:55.745515;73872
9;20;PAGO;1885136640;13:20:55.670886;13:20:55.745593;74707
9;20;PAGO;1977456384;13:20:55.668425;13:20:55.745691;77266
9;20;PAGO;1994241792;13:20:55.667722;13:20:55.779493;111771
9;20;PAGO;-1278081280;13:20:55.673145;13:20:55.774714;101569
9;20;PAGO;-1286473984;13:20:55.674087;13:20:55.775013;100926
9;20;PAGO;-1311652096;13:20:55.682609;13:20:55.775497;92888
9;20;PAGO;-1370401024;13:20:55.683169;13:20:55.776204;93035
9;20;PAGO;-1320044800;13:20:55.682710;13:20:55.776344;93634
9;20;PAGO;-1328437504;13:20:55.682812;13:20:55.776488;93676
9;20;PAGO;-1336830208;13:20:55.682868;13:20:55.776559;93691
9;20;PAGO;-1345222912;13:20:55.682926;13:20:55.776628;93702
9;20;PAGO;-1353615616;13:20:55.682992;13:20:55.776696;93704
9;20;PAGO;-1362008320;13:20:55.683067;13:20:55.776766;93699
9;20;PAGO;-1303259392;13:20:55.682586;13:20:55.776986;94400
9;20;PAGO;-1378793728;13:20:55.683243;13:20:55.777072;93829
9;20;PAGO;-1403971840;13:20:55.683480;13:20:55.777485;94005
9;20;PAGO;-1395579136;13:20:55.683373;13:20:55.777546;94173
9;20;PAGO;-1387186432;13:20:55.683311;13:20:55.777995;94684
9;20;PAGO;-1412364544;13:20:55.683557;13:20:55.778294;94737
9;20;PAGO;-1420757248;13:20:55.683641;13:20:55.778470;94829
9;20;PAGO;-1429149952;13:20:55.683717;13:20:55.778634;94917
9;20;PAGO;-1294866688;13:20:55.684990;13:20:55.778692;93702
9;20;PAGO;-1269688576;13:20:55.673176;13:20:55.780004;106828
9;20;PAGO;-1873295616;13:20:55.667313;13:20:55.749160;81847
9;20;PAGO;-1898473728;13:20:55.668032;13:20:55.749258;81226
9;20;PAGO;-1940437248;13:20:55.669257;13:20:55.749539;80282
9;20;PAGO;-1906866432;13:20:55.668586;13:20:55.749758;81172
9;20;PAGO;-1915259136;13:20:55.669117;13:20:55.749896;80779
9;20;PAGO;-1923651840;13:20:55.669120;13:20:55.750149;81029
9;20;PAGO;-1957222656;13:20:55.672410;13:20:55.750480;78070
9;20;PAGO;-1948829952;13:20:55.669325;13:20:55.750621;81296
9;20;PAGO;-1965615360;13:20:55.672755;13:20:55.758935;86180
9;20;PAGO;-1932044544;13:20:55.669174;13:20:55.763568;94394
9;20;PAGO;-2007578880;13:20:55.674323;13:20:55.764132;89809
9;20;PAGO;-1999186176;13:20:55.673922;13:20:55.764528;90606
9;20;PAGO;-2015971584;13:20:55.674413;13:20:55.765422;91009
9;20;PAGO;-2032756992;13:20:55.674671;13:20:55.765754;91083
9;20;PAGO;-1990793472;13:20:55.673840;13:20:55.766027;92187
9;20;PAGO;-1982400768;13:20:55.673639;13:20:55.766267;92628
9;20;PAGO;-2024364288;13:20:55.674535;13:20:55.766367;91832
9;20;PAGO;-1974008064;13:20:55.673376;13:20:55.766591;93215
9;20;PAGO;-1881688320;13:20:55.667410;13:20:55.779762;112352
9;20;PAGO;-1890081024;13:20:55.667549;13:20:55.781339;113790
9;0;PAGO;-2003769600;13:20:55.666847;13:20:55.673064;6217
9;0;PAGO;-2012162304;13:20:55.667552;13:20:55.673644;6092
9;0;PAGO;-2037340416;13:20:55.669532;13:20:55.673713;4181
9;0;PAGO;-2079303936;13:20:55.673055;13:20:55.673921;866
9;0;PAGO;-2020555008;13:20:55.668042;13:20:55.674075;6033
9;0;PAGO;-2045733120;13:20:55.669622;13:20:55.674363;4741
9;0;PAGO;-2054125824;13:20:55.669688;13:20:55.674477;4789
9;0;PAGO;-2062518528;13:20:55.669790;13:20:55.674592;4802
9;0;PAGO;-2087696640;13:20:55.673766;13:20:55.674774;1008
9;0;PAGO;-2070911232;13:20:55.669821;13:20:55.674941;5120
9;20;PAGO;-2096199936;13:20:55.673964;13:20:55.675080;1116
9;20;PAGO;-2028947712;13:20:55.669404;13:20:55.675352;5948
9;20;PAGO;-2104592640;13:20:55.674013;13:20:55.779255;105242
9;20;PAGO;-2112985344;13:20:55.674173;13:20:55.780352;106179
9;20;PAGO;-2121378048;13:20:55.674321;13:20:55.781460;107139
9;20;PAGO;-2129770752;13:20:55.674676;13:20:55.781900;107224
9;20;PAGO;-2138163456;13:20:55.674946;13:20:55.782029;107083
9;20;PAGO;2080372480;13:20:55.674960;13:20:55.782192;107232
9;20;PAGO;2071979776;13:20:55.675067;13:20:55.782350;107283


24;50;PAGO;-2100001024;13:28:42.304596;13:28:42.583891;279295
24;50;PAGO;-2108393728;13:28:42.306775;13:28:42.584589;277814
24;50;PAGO;-2133571840;13:28:42.317643;13:28:42.584682;267039
24;50;PAGO;1951577856;13:28:42.346927;13:28:42.585214;238287
24;50;PAGO;-2125179136;13:28:42.316821;13:28:42.585281;268460
24;50;PAGO;-2141964544;13:28:42.317720;13:28:42.585348;267628
24;50;PAGO;2127824640;13:28:42.325761;13:28:42.585412;259651
24;50;PAGO;2136217344;13:28:42.325739;13:28:42.585515;259776
24;50;PAGO;2144610048;13:28:42.319596;13:28:42.585627;266031
24;50;PAGO;2119431936;13:28:42.326215;13:28:42.585733;259518
24;50;PAGO;2111039232;13:28:42.327394;13:28:42.585836;258442
24;50;PAGO;2102646528;13:28:42.327460;13:28:42.585939;258479
24;50;PAGO;2094253824;13:28:42.328454;13:28:42.586045;257591
24;50;PAGO;2069075712;13:28:42.330753;13:28:42.586168;255415
24;50;PAGO;2085861120;13:28:42.328580;13:28:42.586301;257721
24;50;PAGO;2077468416;13:28:42.328693;13:28:42.586414;257721
24;50;PAGO;2060683008;13:28:42.332489;13:28:42.586545;254056
24;50;PAGO;2043897600;13:28:42.333645;13:28:42.586678;253033
24;50;PAGO;2035504896;13:28:42.333745;13:28:42.586777;253032
24;50;PAGO;1943185152;13:28:42.347084;13:28:42.586900;239816
