3;5;PAGO;-404756928;09:41:52.978085;09:41:52.982796;4711
3;5;PAGO;-413149632;09:41:52.979574;09:41:52.983453;3879
3;5;PAGO;-421542336;09:41:52.979944;09:41:52.984229;4285
3;5;PAGO;-429935040;09:41:52.980106;09:41:52.985191;5085
3;5;PAGO;-438327744;09:41:52.980182;09:41:52.986177;5995
3;5;PAGO;14673472;09:41:52.978120;09:41:52.988181;10061
3;5;PAGO;6280768;09:41:52.979607;09:41:52.989197;9590
3;5;PAGO;-2111936;09:41:52.979977;09:41:52.989260;9283
3;5;PAGO;-10504640;09:41:52.980141;09:41:52.990050;9909
3;5;PAGO;-18897344;09:41:52.980199;09:41:52.991028;10829
3;5;PAGO;-220207552;09:41:52.976167;09:41:52.992787;16620
3;5;PAGO;-228600256;09:41:52.977994;09:41:52.993106;15112
3;5;PAGO;-236992960;09:41:52.978241;09:41:52.993929;15688
3;5;PAGO;-245385664;09:41:52.979871;09:41:52.993981;14110
3;5;PAGO;-253778368;09:41:52.980047;09:41:52.994031;13984
3;5;PAGO;-1054874048;09:41:52.976124;09:41:52.995935;19811
3;5;PAGO;-1063266752;09:41:52.977996;09:41:52.997030;19034
3;5;PAGO;-1071659456;09:41:52.978243;09:41:52.997854;19611
3;5;PAGO;-1080052160;09:41:52.979698;09:41:52.998852;19154
3;5;PAGO;-1088444864;09:41:52.980042;09:41:52.999019;18977
3;5;PAGO;-113252800;10:18:54.649647;10:18:54.653322;3675
3;5;PAGO;-138430912;10:18:54.650157;10:18:54.654572;4415
3;5;PAGO;-146823616;10:18:54.650221;10:18:54.654649;4428
3;5;PAGO;-121645504;10:18:54.649853;10:18:54.664092;14239
3;5;PAGO;-130038208;10:18:54.649974;10:18:54.670913;20939
3;5;PAGO;-633346496;10:18:54.649709;10:18:54.654821;5112
3;5;PAGO;-658524608;10:18:54.650155;10:18:54.655500;5345
3;5;PAGO;-666917312;10:18:54.650206;10:18:54.656300;6094
3;5;PAGO;-641739200;10:18:54.649817;10:18:54.666029;16212
3;5;PAGO;-650131904;10:18:54.649911;10:18:54.672916;23005
3;5;PAGO;-343939520;10:18:54.649693;10:18:54.658231;8538
3;5;PAGO;-369117632;10:18:54.650179;10:18:54.659449;9270
3;5;PAGO;-377510336;10:18:54.650234;10:18:54.660212;9978
3;5;PAGO;-352332224;10:18:54.649819;10:18:54.667169;17350
3;5;PAGO;-360724928;10:18:54.649972;10:18:54.672990;23018
3;5;PAGO;-555751872;10:18:54.649717;10:18:54.661139;11422
3;5;PAGO;-589322688;10:18:54.650219;10:18:54.662365;12146
3;5;PAGO;-564144576;10:18:54.649851;10:18:54.668957;19106
3;5;PAGO;-572537280;10:18:54.649940;10:18:54.673099;23159
3;5;PAGO;-580929984;10:18:54.650031;10:18:54.673600;23569
